Date,predicted_mean
2010-01-01,0.0
2010-02-01,126.9277416446317
2010-03-01,112.49858125615471
2010-04-01,79.78001951259127
2010-05-01,87.37297918703908
2010-06-01,31.069874218611314
2010-07-01,19.526246349348884
2010-08-01,1.9286049952196813
2010-09-01,-0.21855456615468533
2010-10-01,-0.20106273919233042
2010-11-01,7.5088346039030505
2010-12-01,64.02875926386247
2011-01-01,156.56512341916562
2011-02-01,58.976619113930376
2011-03-01,119.92109656862633
2011-04-01,134.741827051311
2011-05-01,67.28557504298647
2011-06-01,64.95454513463307
2011-07-01,10.787651074976434
2011-08-01,6.6362767338749595
2011-09-01,0.2821626559259367
2011-10-01,-1.3734339075853794
2011-11-01,2.2578346439685255
2011-12-01,2.0498391984411484
2012-01-01,27.640662925114214
2012-02-01,40.99292846515414
2012-03-01,16.811300225417796
2012-04-01,86.1515696215936
2012-05-01,40.581078017437854
2012-06-01,25.4140683778505
2012-07-01,6.95653650819494
2012-08-01,-0.21921348810042496
2012-09-01,0.17553126600566074
2012-10-01,-1.7648011922976181
2012-11-01,17.81014897418333
2012-12-01,60.208922328843684
2013-01-01,96.15676501628094
2013-02-01,48.622516849377455
2013-03-01,42.3911598254525
2013-04-01,18.957211696292667
2013-05-01,21.03128404588217
2013-06-01,9.855273455057233
2013-07-01,4.092789753188206
2013-08-01,-0.015914603217200507
2013-09-01,-0.08810780674489663
2013-10-01,-1.198768693028488
2013-11-01,-1.8976388934067145
2013-12-01,-13.956233318435078
2014-01-01,42.65527859031009
2014-02-01,16.055870214238478
2014-03-01,56.53826465085224
2014-04-01,52.712541258133164
2014-05-01,50.806831066061875
2014-06-01,20.577525050187116
2014-07-01,9.493585781210399
2014-08-01,0.641603662928099
2014-09-01,-0.02193224860076784
2014-10-01,-0.5052584551366962
2014-11-01,5.097269707646885
2014-12-01,20.90540480581248
2015-01-01,33.6931138688016
2015-02-01,2.5143725356791116
2015-03-01,37.32063679580644
2015-04-01,4.601132711195289
2015-05-01,36.09231089922559
2015-06-01,24.60839292363402
2015-07-01,10.180710043806483
2015-08-01,5.483461325123444
2015-09-01,-0.6844768294299864
2015-10-01,0.39112038723903775
2015-11-01,-4.740633176504353
2015-12-01,26.269596349472884
2016-01-01,68.37082427012282
2016-02-01,98.82050997431269
2016-03-01,42.089057637697735
2016-04-01,84.66004178689928
2016-05-01,15.463271839410908
2016-06-01,24.83737578169843
2016-07-01,2.4897508363515635
2016-08-01,1.4799622912972337
2016-09-01,0.08457939985496155
2016-10-01,-0.1991134543160347
2016-11-01,3.1142655488094704
2016-12-01,18.934722208913605
2017-01-01,42.587030643938164
2017-02-01,193.99865025049235
2017-03-01,144.38331394503547
2017-04-01,98.3594583089438
2017-05-01,86.1773280806747
2017-06-01,15.09191326221002
2017-07-01,16.533945608358877
2017-08-01,-0.5203013908123645
2017-09-01,1.7478690478266325
2017-10-01,0.4311160073768294
2017-11-01,2.3363873930169152
2017-12-01,14.508440882925267
2018-01-01,-9.14760611879206
2018-02-01,31.357149907134776
2018-03-01,42.9170575303099
2018-04-01,108.99131970139936
2018-05-01,30.117213033541766
2018-06-01,36.32923694909178
2018-07-01,0.7015845146548776
2018-08-01,1.1009306616418593
2018-09-01,-0.21136352650662785
2018-10-01,0.7725069612125559
2018-11-01,-4.643213685398837
2018-12-01,48.260181861169556
2019-01-01,27.781913122432396
2019-02-01,83.38145726641329
2019-03-01,132.67619936212148
2019-04-01,100.37853926260343
2019-05-01,57.1362212023093
2019-06-01,38.07644615539802
2019-07-01,2.556483315652409
2019-08-01,7.3524626396485635
2019-09-01,-0.8239293733453107
2019-10-01,-0.35843558396872127
2019-11-01,-3.96734038765043
2019-12-01,34.759749554776235
2020-01-01,43.43097236238543
2020-02-01,10.511508198262963
2020-03-01,43.79789422882575
2020-04-01,60.97163180324737
2020-05-01,51.26916233248458
2020-06-01,27.551673191774736
2020-07-01,12.367111469495457
2020-08-01,0.209663571899089
2020-09-01,-0.05493836630117217
2020-10-01,0.28507592509793284
2020-11-01,-4.250741962807677
2020-12-01,13.34200089713995
2021-01-01,37.51576412637749
2021-02-01,98.66528208984559
2021-03-01,6.072015911232015
2021-04-01,63.955087541552096
2021-05-01,12.943514927764085
2021-06-01,15.903045730496899
2021-07-01,0.4870615837822799
2021-08-01,-0.07468272229463657
2021-09-01,0.027209210522683085
2021-10-01,-0.1732835874983699
2021-11-01,22.868940447684594
2021-12-01,17.679932326022012
2022-01-01,4.061102154661237
2022-02-01,8.127623303541014
2022-03-01,22.460030194667155
2022-04-01,24.360040252727934
2022-05-01,20.183464034000174
